quote_id,symbol_id,date_id,time_id,exchange_id,bid_price,ask_price,bid_size,ask_size,spread,mid_price,event_ts
525,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,10.6019,28.2862,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.193000
526,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,10.6045,28.2862,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.196000
527,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,9.0494,28.2862,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.202000
528,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,3.4014,28.2862,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.202000
529,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3873,28.2862,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.203000
530,BINANCE:BTCUSDT,20260331,22408,BINANCE,66302.43,66302.44,0.09141,4.06861,0.010000000009313226,66302.435,2026-03-31 02:24:08.203000
531,BINANCE:BTCUSDT,20260331,22408,BINANCE,66302.43,66302.44,0.09141,4.07465,0.010000000009313226,66302.435,2026-03-31 02:24:08.204000
532,BINANCE:BTCUSDT,20260331,22408,BINANCE,66302.43,66302.44,0.09141,4.08069,0.010000000009313226,66302.435,2026-03-31 02:24:08.204000
533,BINANCE:BTCUSDT,20260331,22408,BINANCE,66302.43,66302.44,0.09133,4.08069,0.010000000009313226,66302.435,2026-03-31 02:24:08.209000
534,BINANCE:BTCUSDT,20260331,22408,BINANCE,66302.43,66302.44,0.09141,4.08069,0.010000000009313226,66302.435,2026-03-31 02:24:08.209000
535,BINANCE:BTCUSDT,20260331,22408,BINANCE,66302.43,66302.44,0.09149,4.08069,0.010000000009313226,66302.435,2026-03-31 02:24:08.209000
536,BINANCE:BTCUSDT,20260331,22408,BINANCE,66302.43,66302.44,0.09141,4.08069,0.010000000009313226,66302.435,2026-03-31 02:24:08.209000
537,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3899,28.2862,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.210000
538,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3899,29.353,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.210000
539,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3899,31.4996,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.210000
540,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3899,31.4006,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.210000
541,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3899,31.3016,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.211000
542,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3899,31.2026,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.211000
543,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3899,31.1036,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.211000
544,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3925,31.1036,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.211000
545,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3925,32.0558,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.211000
546,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3925,32.1548,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.212000
547,BINANCE:BTCUSDT,20260331,22408,BINANCE,66302.43,66302.44,0.09141,4.06861,0.010000000009313226,66302.435,2026-03-31 02:24:08.212000
548,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3925,32.2538,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.212000
549,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3555,32.2538,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.212000
550,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3555,32.3528,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.212000
551,BINANCE:BTCUSDT,20260331,22408,BINANCE,66302.43,66302.44,0.02936,4.06861,0.010000000009313226,66302.435,2026-03-31 02:24:08.212000
552,BINANCE:BNBUSDT,20260331,22408,BINANCE,608.69,608.7,4.523,88.9,0.009999999999990905,608.695,2026-03-31 02:24:08.213000
553,BINANCE:BTCUSDT,20260331,22408,BINANCE,66302.43,66302.44,0.02936,4.07465,0.010000000009313226,66302.435,2026-03-31 02:24:08.213000
554,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3555,32.2538,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.213000
555,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3555,32.3528,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.213000
556,BINANCE:BTCUSDT,20260331,22408,BINANCE,66302.43,66302.44,0.02936,4.08069,0.010000000009313226,66302.435,2026-03-31 02:24:08.213000
557,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02654,0.07752,0.00999999999476131,66301.715,2026-03-31 02:24:08.221000
558,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02654,0.27735,0.00999999999476131,66301.715,2026-03-31 02:24:08.222000
559,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02654,0.39255,0.00999999999476131,66301.715,2026-03-31 02:24:08.222000
560,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02654,0.50775,0.00999999999476131,66301.715,2026-03-31 02:24:08.222000
561,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02654,0.70679,0.00999999999476131,66301.715,2026-03-31 02:24:08.222000
562,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02654,1.10679,0.00999999999476131,66301.715,2026-03-31 02:24:08.222000
563,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02654,1.22139,0.00999999999476131,66301.715,2026-03-31 02:24:08.222000
564,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02654,1.33503,0.00999999999476131,66301.715,2026-03-31 02:24:08.222000
565,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02654,1.53415,0.00999999999476131,66301.715,2026-03-31 02:24:08.223000
566,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3528,32.3528,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.223000
567,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3528,36.352,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.223000
568,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3528,36.253,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.224000
569,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02662,1.53415,0.00999999999476131,66301.715,2026-03-31 02:24:08.224000
570,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.0267,1.53415,0.00999999999476131,66301.715,2026-03-31 02:24:08.224000
571,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.0267,1.33511,0.00999999999476131,66301.715,2026-03-31 02:24:08.224000
572,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.0267,1.13599,0.00999999999476131,66301.715,2026-03-31 02:24:08.224000
573,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02678,1.13599,0.00999999999476131,66301.715,2026-03-31 02:24:08.224000
574,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02686,1.13599,0.00999999999476131,66301.715,2026-03-31 02:24:08.225000
575,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02686,1.17291,0.00999999999476131,66301.715,2026-03-31 02:24:08.225000
576,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02686,1.19968,0.00999999999476131,66301.715,2026-03-31 02:24:08.225000
577,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02694,1.19968,0.00999999999476131,66301.715,2026-03-31 02:24:08.225000
578,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02702,1.19968,0.00999999999476131,66301.715,2026-03-31 02:24:08.225000
579,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.0271,1.19968,0.00999999999476131,66301.715,2026-03-31 02:24:08.225000
580,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02718,1.19968,0.00999999999476131,66301.715,2026-03-31 02:24:08.226000
581,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02718,1.54298,0.00999999999476131,66301.715,2026-03-31 02:24:08.226000
582,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02726,1.54298,0.00999999999476131,66301.715,2026-03-31 02:24:08.226000
583,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02734,1.54298,0.00999999999476131,66301.715,2026-03-31 02:24:08.226000
584,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02734,1.5799,0.00999999999476131,66301.715,2026-03-31 02:24:08.226000
585,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02742,1.5799,0.00999999999476131,66301.715,2026-03-31 02:24:08.226000
586,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3528,32.2538,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.227000
587,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3554,32.2538,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.227000
588,BINANCE:ETHUSDT,20260331,22408,BINANCE,2015.61,2015.62,1.3554,32.2512,0.009999999999990905,2015.6149999999998,2026-03-31 02:24:08.227000
589,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02742,1.57998,0.00999999999476131,66301.715,2026-03-31 02:24:08.227000
590,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02742,1.60976,0.00999999999476131,66301.715,2026-03-31 02:24:08.227000
591,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02742,1.64976,0.00999999999476131,66301.715,2026-03-31 02:24:08.228000
592,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02742,1.71569,0.00999999999476131,66301.715,2026-03-31 02:24:08.228000
593,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.02742,1.60109,0.00999999999476131,66301.715,2026-03-31 02:24:08.228000
594,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.0275,1.60109,0.00999999999476131,66301.715,2026-03-31 02:24:08.228000
595,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.0275,1.64729,0.00999999999476131,66301.715,2026-03-31 02:24:08.228000
596,BINANCE:BTCUSDT,20260331,22408,BINANCE,66301.71,66301.72,0.0275,1.76237,0.00999999999476131,66301.715,2026-03-31 02:24:08.228000
